5.999999999999999091e+03 1.053461275358637709e-05
6.004999999999999091e+03 1.053335731407244988e-05
6.009999999999999091e+03 1.053209802906099217e-05
6.014999999999999091e+03 1.053582482706506267e-05
6.019999999999999091e+03 1.053955206699076876e-05
6.024999999999999091e+03 1.054418329126895693e-05
6.029999999999999091e+03 1.054881500762590613e-05
6.034999999999999091e+03 7.910337912255142187e-06
6.039999999999999091e+03 5.272708143190471383e-06
6.044999999999999091e+03 5.275480039915308723e-06
6.049999999999999091e+03 5.278252377063490492e-06
6.054999999999999091e+03 7.922117158564440431e-06
6.059999999999999091e+03 1.056914213858129195e-05
6.064999999999999091e+03 1.057640791863250174e-05
6.069999999999999091e+03 1.058367502503223079e-05
6.074999999999999091e+03 1.323008531234192163e-05
6.079999999999999091e+03 1.587668378497789065e-05
6.084999999999999091e+03 1.853724186332353363e-05
6.089999999999999091e+03 2.120193045717045106e-05
6.094999999999999091e+03 2.387088377964697577e-05
6.099999999999999091e+03 2.654399989703701136e-05
6.104999999999999091e+03 2.920686810563713698e-05
6.109999999999999091e+03 3.187125971184631484e-05
6.114999999999999091e+03 3.190067863997541551e-05
6.119999999999999091e+03 3.193011164829290672e-05
6.124999999999999091e+03 3.728739232094015649e-05
6.129999999999999091e+03 4.265486280535008310e-05
6.134999999999999091e+03 4.803334109624701737e-05
6.139999999999999091e+03 5.342220496281773227e-05
6.144999999999999091e+03 5.076361050416441548e-05
6.149999999999999091e+03 4.810367515490643217e-05
6.154999999999999091e+03 4.012190972495452445e-05
6.159999999999999091e+03 3.212595293034751359e-05
6.164999999999999091e+03 2.947452612539076789e-05
6.169999999999999091e+03 2.681843154310151216e-05
6.174999999999999091e+03 2.684216168519216306e-05
6.179999999999999091e+03 2.686590372268431059e-05
6.184999999999999091e+03 2.687168740301277737e-05
6.189999999999999091e+03 2.687745981286978686e-05
6.194999999999999091e+03 2.420918796220387106e-05
6.199999999999999091e+03 2.153659705547098652e-05
6.204999999999999091e+03 1.885827690429970610e-05
6.209999999999999091e+03 1.617603200508178416e-05
6.214999999999999091e+03 1.618836990005847784e-05
6.219999999999999091e+03 1.620071327993821028e-05
6.224999999999999091e+03 1.620169316538728116e-05
6.229999999999999091e+03 1.620266722172173591e-05
6.234999999999999091e+03 1.621446020197511733e-05
6.239999999999999091e+03 1.622625851121166753e-05
6.244999999999999091e+03 2.165075595966781040e-05
6.249999999999999091e+03 2.708313467821277695e-05
6.254999999999999091e+03 3.252126361740735198e-05
6.259999999999999091e+03 3.796657081508382123e-05
6.264999999999999091e+03 4.880074748687469096e-05
6.269999999999999091e+03 5.962894255211855443e-05
6.274999999999999091e+03 6.154364868379376332e-05
6.279999999999999091e+03 6.338969252216896310e-05
6.284999999999999091e+03 6.387996873185328248e-05
6.289999999999999091e+03 6.437057619530717407e-05
6.294999999999999091e+03 6.175642732633826503e-05
6.299999999999999091e+03 5.913640469564137583e-05
6.304999999999999091e+03 6.747316827220549169e-05
6.309999999999999091e+03 7.587556687239582699e-05
6.314999999999999091e+03 9.508512046231441469e-05
6.319999999999999091e+03 1.143911106905903704e-04
6.324999999999999091e+03 1.499919168482369064e-04
6.329999999999999091e+03 1.856842284548580377e-04
6.334999999999999091e+03 2.077811515290881679e-04
6.339999999999999091e+03 2.299312170666186720e-04
6.344999999999999091e+03 2.191556702372216643e-04
6.349999999999999091e+03 2.083628456820908379e-04
6.354999999999999091e+03 1.920850281243685446e-04
6.359999999999999091e+03 1.757778237730770767e-04
6.364999999999999091e+03 1.704260669387518753e-04
6.369999999999999091e+03 1.650652604975066961e-04
6.374999999999999091e+03 1.707291286748916219e-04
6.379999999999999091e+03 1.764035173397432270e-04
6.384999999999999091e+03 1.709117162957601637e-04
6.389999999999999091e+03 1.654185072167599607e-04
6.394999999999999091e+03 1.572793261571751573e-04
6.399999999999999091e+03 1.491263407792944536e-04
6.404999999999999091e+03 1.437012936970934857e-04
6.409999999999999091e+03 1.382687349723230041e-04
6.414999999999999091e+03 1.411394772645678238e-04
6.419999999999999091e+03 1.440143984145391331e-04
6.424999999999999091e+03 1.523191686085332392e-04
6.429999999999999091e+03 1.606234800686655220e-04
6.434999999999999091e+03 1.773510116526100190e-04
6.439999999999999091e+03 1.940994640576670894e-04
6.444999999999999091e+03 2.247101667049328255e-04
6.449999999999999091e+03 2.553506175835215945e-04
6.454999999999999091e+03 3.052587757639818448e-04
6.459999999999999091e+03 3.551499248754188967e-04
6.464999999999999091e+03 4.129946170846682187e-04
6.469999999999999091e+03 4.707199802889355605e-04
6.474999999999999091e+03 5.201591994398578221e-04
6.479999999999999091e+03 5.695211448694711531e-04
6.484999999999999091e+03 6.115262311823536825e-04
6.489999999999999091e+03 6.536033492947804875e-04
6.494999999999999091e+03 7.047786317802502741e-04
6.499999999999999091e+03 7.561423558883191521e-04
6.504999999999999091e+03 8.289642562370185420e-04
6.509999999999999091e+03 9.018804065660399267e-04
6.514999999999999091e+03 1.004975801692919914e-03
6.519999999999999091e+03 1.107509888250057068e-03
6.524999999999999091e+03 1.235843069179558924e-03
6.529999999999999091e+03 1.364929380082124380e-03
6.534999999999999091e+03 1.497757230632493740e-03
6.539999999999999091e+03 1.630427353596200111e-03
6.544999999999999091e+03 1.766121816674345174e-03
6.549999999999999091e+03 1.901716918026258871e-03
6.554999999999999091e+03 2.026422754614632012e-03
6.559999999999999091e+03 2.151075606506188710e-03
6.564999999999999091e+03 2.271739372891478596e-03
6.569999999999999091e+03 2.392523748163703431e-03
6.574999999999999091e+03 2.513200089196947727e-03
6.579999999999999091e+03 2.633974993822211889e-03
6.584999999999999091e+03 2.762677066980235869e-03
6.589999999999999091e+03 2.891690673195334692e-03
6.594999999999999091e+03 3.039767341234081866e-03
6.599999999999999091e+03 3.188126117684597638e-03
6.604999999999999091e+03 3.359640017162777818e-03
6.609999999999999091e+03 3.531245787142921720e-03
6.614999999999999091e+03 3.738792809324488833e-03
6.619999999999999091e+03 3.946391968628192026e-03
6.624999999999999091e+03 4.220508292154874497e-03
6.629999999999999091e+03 4.494600991781537609e-03
6.634999999999999091e+03 4.871807619189368749e-03
6.639999999999999091e+03 5.248480576086131735e-03
6.644999999999999091e+03 5.785100725735577154e-03
6.649999999999999091e+03 6.321725236373985750e-03
6.654999999999999091e+03 7.098845469945314762e-03
6.659999999999999091e+03 7.876002253881074153e-03
6.664999999999999091e+03 9.024653474683104123e-03
6.669999999999999091e+03 1.017328901438191956e-02
6.674999999999999091e+03 1.190932273942001129e-02
6.679999999999999091e+03 1.364547600215011876e-02
6.684999999999999091e+03 1.633126306463085139e-02
6.689999999999999091e+03 1.902063392151077600e-02
6.694999999999999091e+03 2.317007098098814583e-02
6.699999999999999091e+03 2.732509063467859420e-02
6.704999999999999091e+03 3.341885456029012463e-02
6.709999999999999091e+03 3.951193757918641108e-02
6.714999999999999091e+03 4.725122547722558630e-02
6.719999999999999091e+03 5.499031021021424936e-02
6.724999999999999091e+03 6.232048646273692649e-02
6.729999999999999091e+03 6.964989499956356078e-02
6.734999999999999091e+03 7.416348714344414561e-02
6.739999999999999091e+03 7.867012723305973065e-02
6.744999999999999091e+03 8.077153163916617196e-02
6.749999999999999091e+03 8.287249390567665019e-02
6.754999999999999091e+03 8.479818761004871697e-02
6.759999999999999091e+03 8.672353274568284087e-02
6.764999999999999091e+03 9.040078076928101392e-02
6.769999999999999091e+03 9.408251118120494749e-02
6.774999999999999091e+03 9.958145511051637311e-02
6.779999999999999091e+03 1.050793966549730257e-01
6.784999999999999091e+03 1.108284610717498314e-01
6.789999999999999091e+03 1.165759086949556961e-01
6.794999999999999091e+03 1.217270459214356421e-01
6.799999999999999091e+03 1.268839341585902281e-01
6.804999999999999091e+03 1.323092209826561561e-01
6.809999999999999091e+03 1.377324581414938187e-01
6.814999999999999091e+03 1.444037932477996999e-01
6.819999999999999091e+03 1.510721967478186600e-01
6.824999999999999091e+03 1.589173899010579150e-01
6.829999999999999091e+03 1.667595368877683448e-01
6.834999999999999091e+03 1.753086657263981107e-01
6.839999999999999091e+03 1.838416288748763172e-01
6.844999999999999091e+03 1.935824070902720795e-01
6.849999999999999091e+03 2.033194794860792853e-01
6.854999999999999091e+03 2.144032237852531997e-01
6.859999999999999091e+03 2.254149256866440632e-01
6.864999999999999091e+03 2.191452032259991189e-01
6.869999999999999091e+03 2.105135960559881558e-01
6.874999999999999091e+03 2.240322505221034322e-01
6.879999999999999091e+03 2.376642890631839033e-01
6.884999999999999091e+03 2.557158915293472612e-01
6.889999999999999091e+03 2.743337236883096053e-01
6.894999999999999091e+03 2.881244073408562589e-01
6.899999999999999091e+03 3.021588542137847999e-01
6.904999999999999091e+03 3.151115624287791905e-01
6.909999999999999091e+03 3.283284488761251674e-01
6.914999999999999091e+03 3.369869814732686097e-01
6.919999999999999091e+03 3.457536885263798321e-01
6.924999999999999091e+03 3.522238427121029969e-01
6.929999999999999091e+03 3.587499251037438164e-01
6.934999999999999091e+03 3.630463782121591265e-01
6.939999999999999091e+03 3.673513825210954487e-01
6.944999999999999091e+03 3.745077927345209501e-01
6.949999999999999091e+03 3.816931521415574680e-01
6.954999999999999091e+03 3.914538920685891044e-01
6.959999999999999091e+03 4.012397248343649858e-01
6.964999999999999091e+03 4.155162225732595416e-01
6.969999999999999091e+03 4.299218973570955726e-01
6.974999999999999091e+03 4.435224181377466768e-01
6.979999999999999091e+03 4.571201338970951600e-01
6.984999999999999091e+03 4.686712701786869273e-01
6.989999999999999091e+03 4.801100666733614797e-01
6.994999999999999091e+03 4.917984285168654490e-01
6.999999999999999091e+03 5.035005241279513211e-01
7.004999999999999091e+03 5.115734647947651759e-01
7.009999999999999091e+03 5.196534218148564088e-01
7.014999999999999091e+03 5.232378097151615393e-01
7.019999999999999091e+03 5.268210204603185343e-01
7.024999999999999091e+03 5.283073438816675571e-01
7.029999999999999091e+03 5.297927729253888440e-01
7.034999999999999091e+03 5.281546034702174763e-01
7.039999999999999091e+03 5.265157844294919842e-01
7.044999999999999091e+03 5.243442082218964240e-01
7.049999999999999091e+03 5.221749509132073142e-01
7.054999999999999091e+03 5.219979300027952629e-01
7.059999999999999091e+03 5.218187193263433832e-01
7.064999999999999091e+03 5.223850307845003815e-01
7.069999999999999091e+03 5.229512070033557336e-01
7.074999999999999091e+03 5.249066512966977793e-01
7.079999999999999091e+03 5.268647277703554233e-01
7.084999999999999091e+03 5.289858235469881986e-01
7.089999999999999091e+03 5.311061135863777150e-01
7.094999999999999091e+03 5.334263499555664811e-01
7.099999999999999091e+03 5.357467321765020385e-01
7.104999999999999091e+03 5.377669234793031050e-01
7.109999999999999091e+03 5.397876146907251149e-01
7.114999999999999091e+03 5.407257402986744843e-01
7.119999999999999091e+03 5.416628591305118201e-01
7.124999999999999091e+03 5.419924102468968163e-01
7.129999999999999091e+03 5.423218832253908772e-01
7.134999999999999091e+03 5.414449515916310851e-01
7.139999999999999091e+03 5.405689929699627472e-01
7.144999999999999091e+03 5.393888190601597854e-01
7.149999999999999091e+03 5.382096275226025961e-01
7.154999999999999091e+03 5.340514227996797647e-01
7.159999999999999091e+03 5.299069549611258312e-01
7.164999999999999091e+03 5.183681809848805777e-01
7.169999999999999091e+03 5.068544309776100709e-01
7.174999999999999091e+03 4.999442330734001350e-01
7.179999999999999091e+03 4.930516141830511567e-01
7.184999999999999091e+03 4.908826019548068187e-01
7.189999999999999091e+03 4.887135159285332930e-01
7.194999999999999091e+03 4.922961898165547079e-01
7.199999999999999091e+03 4.958773942362910692e-01
7.204999999999999091e+03 5.100058389358077537e-01
7.209999999999999091e+03 5.241594546058885307e-01
7.214999999999999091e+03 5.257885156563015805e-01
7.219999999999999091e+03 5.274181289939563477e-01
7.224999999999999091e+03 5.167869205250777975e-01
7.229999999999999091e+03 5.061324508877830253e-01
7.234999999999999091e+03 5.060108192450083475e-01
7.239999999999999091e+03 5.058888228892746142e-01
7.244999999999999091e+03 5.081263800525779306e-01
7.249999999999999091e+03 5.103630492708983724e-01
7.254999999999999091e+03 5.126444542863176634e-01
7.259999999999999091e+03 5.149272728528841991e-01
7.264999999999999091e+03 5.119998146985363929e-01
7.269999999999999091e+03 5.090756807878125123e-01
7.274999999999999091e+03 5.131489884520286093e-01
7.279999999999999091e+03 5.172226427530063342e-01
7.284999999999999091e+03 5.170129127002996983e-01
7.289999999999999091e+03 5.168030925327835590e-01
7.294999999999999091e+03 5.180283248410931796e-01
7.299999999999999091e+03 5.192537185490865292e-01
7.304999999999999091e+03 5.199779214870333677e-01
7.309999999999999091e+03 5.207010469217357995e-01
7.314999999999999091e+03 5.257253499462085644e-01
7.319999999999999091e+03 5.307525668598848112e-01
7.324999999999999091e+03 5.319605023371440922e-01
7.329999999999999091e+03 5.331674169014539721e-01
7.334999999999999091e+03 5.345814024494989214e-01
7.339999999999999091e+03 5.359966479128757122e-01
7.344999999999999091e+03 5.358603543809847825e-01
7.349999999999999091e+03 5.357238501625048999e-01
7.354999999999999091e+03 5.357015053881781785e-01
7.359999999999999091e+03 5.356786984313540723e-01
7.364999999999999091e+03 5.366787838754392137e-01
7.369999999999999091e+03 5.376785206544892892e-01
7.374999999999999091e+03 5.386977864829974871e-01
7.379999999999999091e+03 5.397180622806209138e-01
7.384999999999999091e+03 5.399921694408325035e-01
7.389999999999999091e+03 5.402659482893762410e-01
7.394999999999999091e+03 5.412762837839720786e-01
7.399999999999999091e+03 5.422875893654446333e-01
7.404999999999999091e+03 5.424573794283046313e-01
7.409999999999999091e+03 5.426268532936414646e-01
7.414999999999999091e+03 5.430380832940627789e-01
7.419999999999999091e+03 5.434494901986095527e-01
7.424999999999999091e+03 5.435432050000070792e-01
7.429999999999999091e+03 5.436365894505715834e-01
7.434999999999999091e+03 5.436863663695713500e-01
7.439999999999999091e+03 5.437361240234276361e-01
7.444999999999999091e+03 5.432795387025357581e-01
7.449999999999999091e+03 5.428231542823759304e-01
7.454999999999999091e+03 5.426687321370126105e-01
7.459999999999999091e+03 5.425141682853737990e-01
7.464999999999999091e+03 5.418514625839417898e-01
7.469999999999999091e+03 5.411891821500215416e-01
7.474999999999999091e+03 5.408958515759830776e-01
7.479999999999999091e+03 5.406023325383987332e-01
7.484999999999999091e+03 5.399369621424991994e-01
7.489999999999999091e+03 5.392719830514594026e-01
7.494999999999999091e+03 5.390861610446717744e-01
7.499999999999999091e+03 5.389001791477313619e-01
7.504999999999999091e+03 5.384627285689927989e-01
7.509999999999999091e+03 5.380254291416124435e-01
7.514999999999999091e+03 5.381457730464597189e-01
7.519999999999999091e+03 5.382661072055878737e-01
7.524999999999999091e+03 5.381564296500094269e-01
7.529999999999999091e+03 5.380465919656772789e-01
7.534999999999999091e+03 5.384761129155472004e-01
7.539999999999999091e+03 5.389057598377255953e-01
7.544999999999999091e+03 5.390767145867677579e-01
7.549999999999999091e+03 5.392472251543302120e-01
7.554999999999999091e+03 5.394781214602142327e-01
7.559999999999999091e+03 5.397084955599317224e-01
7.564999999999999091e+03 5.403193429327917130e-01
7.569999999999999091e+03 5.409303687415832895e-01
7.574999999999999091e+03 5.398871983218447301e-01
7.579999999999999091e+03 5.388432241748419838e-01
7.584999999999999091e+03 4.768926743783687972e-01
7.589999999999999091e+03 4.148594878654983109e-01
7.594999999999999091e+03 3.025311497568553554e-01
7.599999999999999091e+03 1.902968921834123361e-01
7.604999999999999091e+03 2.341133735461085053e-01
7.609999999999999091e+03 2.779277986579152260e-01
7.614999999999999091e+03 3.131478427516463103e-01
7.619999999999999091e+03 3.482884543599232274e-01
7.624999999999999091e+03 3.258750920821318897e-01
7.629999999999999091e+03 3.035233996059426564e-01
7.634999999999999091e+03 3.306306039147477449e-01
7.639999999999999091e+03 3.576895499596854378e-01
7.644999999999999091e+03 3.902752517117810127e-01
7.649999999999999091e+03 4.227462105087960165e-01
7.654999999999999091e+03 4.454920520405284967e-01
7.659999999999999091e+03 4.681928331950955813e-01
7.664999999999999091e+03 4.859691058231250249e-01
7.669999999999999091e+03 5.036855389690182427e-01
7.674999999999999091e+03 5.097509470115866304e-01
7.679999999999998181e+03 5.157976629203686603e-01
7.684999999999998181e+03 5.191565465807747026e-01
7.689999999999998181e+03 5.225122575353551291e-01
7.694999999999998181e+03 5.254593783777258276e-01
7.699999999999998181e+03 5.284003590674912765e-01
7.704999999999998181e+03 5.292596895201747698e-01
7.709999999999998181e+03 5.301190829858408726e-01
7.714999999999998181e+03 5.299958217567976027e-01
7.719999999999998181e+03 5.298723885988141369e-01
7.724999999999998181e+03 5.301362789954069399e-01
7.729999999999998181e+03 5.304002314185215505e-01
7.734999999999998181e+03 5.302393324097258720e-01
7.739999999999998181e+03 5.300783180623125368e-01
7.744999999999998181e+03 5.298275020809753988e-01
7.749999999999998181e+03 5.295766667309693698e-01
7.754999999999998181e+03 5.296577465262809481e-01
7.759999999999998181e+03 5.297388217776939356e-01
7.764999999999998181e+03 5.293109118184614603e-01
7.769999999999998181e+03 5.288832254984195957e-01
7.774999999999998181e+03 5.287793253020518502e-01
7.779999999999998181e+03 5.286753920443654220e-01
7.784999999999998181e+03 5.280840011408992618e-01
7.789999999999998181e+03 5.274930555065737714e-01
7.794999999999998181e+03 5.272802634281782419e-01
7.799999999999998181e+03 5.270673984262145284e-01
7.804999999999998181e+03 5.264450558919201439e-01
7.809999999999998181e+03 5.258231506552997203e-01
7.814999999999998181e+03 5.251681720057931324e-01
7.819999999999998181e+03 5.245137029598389011e-01
7.824999999999998181e+03 5.243007270080656257e-01
7.829999999999998181e+03 5.240876546531166857e-01
7.834999999999998181e+03 5.234674986180672951e-01
7.839999999999998181e+03 5.228478273429008061e-01
7.844999999999998181e+03 5.225711161948227712e-01
7.849999999999998181e+03 5.222944259374439069e-01
7.854999999999998181e+03 5.214214825442871071e-01
7.859999999999998181e+03 5.205496611492496095e-01
7.864999999999998181e+03 5.197093762297108066e-01
7.869999999999998181e+03 5.188701355105503898e-01
7.874999999999998181e+03 5.182945403222738445e-01
7.879999999999998181e+03 5.177192161065046205e-01
7.884999999999998181e+03 5.160341010333829859e-01
7.889999999999998181e+03 5.143520374887645685e-01
7.894999999999998181e+03 5.141710996339569073e-01
7.899999999999998181e+03 5.139901330305155502e-01
7.904999999999998181e+03 5.139304201158467755e-01
7.909999999999998181e+03 5.138700064806862589e-01
7.914999999999998181e+03 5.134171834549645652e-01
7.919999999999998181e+03 5.129645265167902535e-01
7.924999999999998181e+03 5.136798924706450498e-01
7.929999999999998181e+03 5.143932334483640734e-01
7.934999999999998181e+03 5.149205312952808145e-01
7.939999999999998181e+03 5.154477136748156774e-01
7.944999999999998181e+03 5.143498511599232659e-01
7.949999999999998181e+03 5.132533032631078074e-01
7.954999999999998181e+03 5.110294326290832911e-01
7.959999999999998181e+03 5.088088347285868451e-01
7.964999999999998181e+03 5.103130830050556233e-01
7.969999999999998181e+03 5.118162864577920912e-01
7.974999999999998181e+03 5.112168263441205784e-01
7.979999999999998181e+03 5.106174317480749458e-01
7.984999999999998181e+03 5.097622918357759270e-01
7.989999999999998181e+03 5.089068236525594591e-01
7.994999999999998181e+03 5.063306402875852319e-01
7.999999999999998181e+03 5.037615394811004732e-01
8.004999999999998181e+03 5.007600397025675498e-01
8.009999999999998181e+03 4.977635736048520165e-01
8.014999999999998181e+03 4.947318028264958700e-01
8.019999999999998181e+03 4.916945847134008285e-01
8.024999999999998181e+03 4.871905358458528124e-01
8.029999999999998181e+03 4.826899479560062267e-01
8.034999999999998181e+03 4.779532957102055057e-01
8.039999999999998181e+03 4.732102118959926051e-01
8.044999999999998181e+03 4.681412611987860184e-01
8.049999999999998181e+03 4.630599055958285470e-01
8.054999999999998181e+03 4.575557731153527263e-01
8.059999999999998181e+03 4.520400541101783354e-01
8.064999999999998181e+03 4.458164652783906390e-01
8.069999999999998181e+03 4.395948506428527525e-01
8.074999999999998181e+03 4.333460199102864840e-01
8.079999999999998181e+03 4.270981059002865732e-01
8.084999999999998181e+03 4.205364943665159672e-01
8.089999999999998181e+03 4.139860103194440422e-01
8.094999999999998181e+03 4.075752382956427389e-01
8.099999999999998181e+03 4.011751918897126790e-01
8.104999999999998181e+03 3.950385393372866094e-01
8.109999999999998181e+03 3.889105272993897966e-01
8.114999999999998181e+03 3.820292126797413812e-01
8.119999999999998181e+03 3.751864613418078309e-01
8.124999999999998181e+03 3.679501722923603224e-01
8.129999999999998181e+03 3.607675708231639633e-01
8.134999999999998181e+03 3.516386822306811766e-01
8.139999999999998181e+03 3.426244296459980965e-01
8.144999999999998181e+03 3.349943872011099666e-01
8.149999999999998181e+03 3.274379432389692979e-01
8.154999999999998181e+03 3.181996499373271892e-01
8.159999999999998181e+03 3.090887287760717972e-01
8.164999999999998181e+03 3.042267431068450545e-01
8.169999999999998181e+03 2.993182947947672923e-01
8.174999999999998181e+03 2.896667175963441032e-01
8.179999999999998181e+03 2.801464653766173041e-01
8.184999999999998181e+03 2.762897353940269585e-01
8.189999999999998181e+03 2.722234683086564577e-01
8.194999999999998181e+03 2.636392166144351790e-01
8.199999999999998181e+03 2.550483438811735337e-01
8.204999999999998181e+03 2.512338598136593659e-01
8.209999999999998181e+03 2.469910892781710110e-01
8.214999999999998181e+03 2.350399348616663275e-01
8.219999999999998181e+03 2.232332666311740155e-01
8.224999999999998181e+03 2.025646638788237697e-01
8.229999999999998181e+03 1.829007645466318999e-01
8.234999999999998181e+03 1.813647164526930589e-01
8.239999999999998181e+03 1.790269689341757453e-01
8.244999999999998181e+03 1.717510852453424386e-01
8.249999999999998181e+03 1.642201715274235752e-01
8.254999999999998181e+03 1.541790591545688371e-01
8.259999999999998181e+03 1.442365573595151551e-01
8.264999999999998181e+03 1.368582668722379547e-01
8.269999999999998181e+03 1.293462490672639964e-01
8.274999999999998181e+03 1.190483561983771144e-01
8.279999999999998181e+03 1.090641544793015533e-01
8.284999999999998181e+03 1.025785891260420218e-01
8.289999999999998181e+03 9.603356457868839069e-02
8.294999999999998181e+03 9.035831749784685452e-02
8.299999999999998181e+03 8.458703461609703989e-02
8.304999999999998181e+03 7.917789151080958931e-02
8.309999999999998181e+03 7.370408086155949556e-02
8.314999999999998181e+03 6.790525696150197243e-02
8.319999999999998181e+03 6.217972201447489328e-02
8.324999999999998181e+03 5.803215806356196854e-02
8.329999999999998181e+03 5.379401773557785510e-02
8.334999999999998181e+03 4.954674521050664304e-02
8.339999999999998181e+03 4.530249522642720850e-02
8.344999999999998181e+03 4.184415162621080847e-02
8.349999999999998181e+03 3.834630435700677603e-02
8.354999999999998181e+03 3.512180407521595799e-02
8.359999999999998181e+03 3.190344908930246859e-02
8.364999999999998181e+03 2.926604900818525340e-02
8.369999999999998181e+03 2.661898823215537099e-02
8.374999999999998181e+03 2.438266990034626200e-02
8.379999999999998181e+03 2.214472915816837958e-02
8.384999999999998181e+03 2.031127202756266570e-02
8.389999999999998181e+03 1.847425947135632185e-02
8.394999999999998181e+03 1.696911396193951510e-02
8.399999999999998181e+03 1.546271496946475567e-02
8.404999999999998181e+03 1.421588835924737435e-02
8.409999999999998181e+03 1.297155481178566966e-02
8.414999999999998181e+03 1.198555030064572639e-02
8.419999999999998181e+03 1.099812149584855278e-02
8.424999999999998181e+03 1.019429826366996701e-02
8.429999999999998181e+03 9.389825209054460456e-03
8.434999999999998181e+03 8.728082181631863917e-03
8.439999999999998181e+03 8.066987142662553067e-03
8.444999999999998181e+03 7.533209782787202158e-03
8.449999999999998181e+03 6.998880900999097238e-03
8.454999999999998181e+03 6.548410234155974292e-03
8.459999999999998181e+03 6.098632690968883337e-03
8.464999999999998181e+03 5.730348094300946951e-03
8.469999999999998181e+03 5.362108608725170075e-03
8.474999999999998181e+03 5.049615763847255766e-03
8.479999999999998181e+03 4.737471213154440322e-03
8.484999999999998181e+03 4.473663205863645694e-03
8.489999999999998181e+03 4.210099386640845341e-03
8.494999999999998181e+03 3.987632339039750770e-03
8.499999999999998181e+03 3.765232303119081352e-03
8.504999999999998181e+03 3.572899119702056467e-03
8.509999999999998181e+03 3.380519459466265180e-03
8.514999999999998181e+03 3.220900291059796989e-03
8.519999999999998181e+03 3.060863502765219252e-03
8.524999999999998181e+03 2.920789593236035840e-03
8.529999999999998181e+03 2.780431904843989974e-03
8.534999999999998181e+03 2.656541293813151003e-03
8.539999999999998181e+03 2.532574543011870388e-03
8.544999999999998181e+03 2.425311301238244725e-03
8.549999999999998181e+03 2.317906363449239240e-03
8.554999999999998181e+03 2.223680268985301495e-03
8.559999999999998181e+03 2.129327924281969840e-03
8.564999999999998181e+03 2.047934998364350778e-03
8.569999999999998181e+03 1.966451777428511027e-03
8.574999999999998181e+03 1.890050673896716965e-03
8.579999999999998181e+03 1.813578042202329240e-03
8.584999999999998181e+03 1.747840537344731498e-03
8.589999999999998181e+03 1.682031237117650015e-03
8.594999999999998181e+03 1.616153848992271831e-03
8.599999999999998181e+03 1.550204397619296768e-03
8.604999999999998181e+03 1.492011534339285394e-03
8.609999999999998181e+03 1.433770421964564428e-03
8.614999999999998181e+03 1.375490605715473484e-03
8.619999999999998181e+03 1.317161797530265206e-03
8.624999999999998181e+03 1.261443513752801265e-03
8.629999999999998181e+03 1.205680151853357569e-03
8.634999999999998181e+03 1.153446767576776257e-03
8.639999999999998181e+03 1.101087970660677862e-03
8.644999999999998181e+03 1.050461659200745568e-03
8.649999999999998181e+03 9.997961946694138968e-04
8.654999999999998181e+03 9.517308687040868789e-04
8.659999999999998181e+03 9.036335041476898896e-04
8.664999999999998181e+03 8.581578347494647719e-04
8.669999999999998181e+03 8.126558443788818283e-04
8.674999999999998181e+03 7.725386301539386011e-04
8.679999999999998181e+03 7.323953443409026310e-04
8.684999999999998181e+03 6.975605920284960607e-04
8.689999999999998181e+03 6.627085154481793900e-04
8.694999999999998181e+03 6.305358410236546829e-04
8.699999999999998181e+03 5.983470123457636757e-04
8.704999999999998181e+03 5.688238592443886242e-04
8.709999999999998181e+03 5.392874342331543730e-04
8.714999999999998181e+03 5.178384167911169846e-04
8.719999999999998181e+03 4.963789301988295400e-04
8.724999999999998181e+03 4.748862853396312563e-04
8.729999999999998181e+03 4.533852834721608348e-04
8.734999999999998181e+03 4.372646421843561816e-04
8.739999999999998181e+03 4.211384310934453840e-04
8.744999999999998181e+03 4.049913318809861794e-04
8.749999999999998181e+03 3.888399313235536858e-04
8.754999999999998181e+03 3.780570259443120766e-04
8.759999999999998181e+03 3.672728224050145619e-04
8.764999999999998181e+03 3.565052188387213576e-04
8.769999999999998181e+03 3.457352630791519512e-04
8.774999999999998181e+03 3.376291513212233359e-04
8.779999999999998181e+03 3.295229165447301472e-04
8.784999999999998181e+03 3.214221915674409739e-04
8.789999999999998181e+03 3.133210851497013403e-04
8.794999999999998181e+03 3.078973549216582084e-04
8.799999999999998181e+03 3.024741170668593035e-04
8.804999999999998181e+03 2.943295223310909980e-04
8.809999999999998181e+03 2.861870222914041583e-04
8.814999999999998181e+03 2.807363248732360774e-04
8.819999999999998181e+03 2.752873416157594795e-04
8.824999999999998181e+03 2.699053558010798678e-04
8.829999999999998181e+03 2.645224743870890722e-04
8.834999999999998181e+03 2.590861693441015188e-04
8.839999999999998181e+03 2.536511878901189106e-04
8.844999999999998181e+03 2.482246971416900388e-04
8.849999999999998181e+03 2.427992314261176129e-04
8.854999999999998181e+03 2.371607109714409130e-04
8.859999999999998181e+03 2.315330490879366173e-04
8.864999999999998181e+03 2.261970100820327593e-04
8.869999999999998181e+03 2.208583623213388576e-04
8.874999999999998181e+03 2.152986080176041712e-04
8.879999999999998181e+03 2.097473039486324401e-04
8.884999999999998181e+03 2.045043917041011944e-04
